t,leader_q1_target,leader_ee_x,leader_ee_y,leader_ee_z,follower_ee_x,follower_ee_y,follower_ee_z,mid_x,mid_y,mid_z,cable_span,cable_sag
2.500000,-0.311855,-0.422672,-0.006134,0.888118,0.266614,0.005191,0.850189,-0.067420,-0.000287,0.866664,0.690422,-0.002490
2.516667,-0.286156,-0.410583,-0.006142,0.888702,0.266299,0.005117,0.850113,-0.061675,-0.000324,0.866699,0.678075,-0.002708
2.533333,-0.259374,-0.397741,-0.006156,0.889031,0.265826,0.005035,0.850001,-0.055677,-0.000368,0.866538,0.664808,-0.002979
2.550000,-0.231615,-0.384207,-0.006175,0.889052,0.265194,0.004943,0.849854,-0.049444,-0.000420,0.866074,0.650678,-0.003379
2.566667,-0.202987,-0.370036,-0.006196,0.888721,0.264407,0.004842,0.849671,-0.043015,-0.000476,0.865175,0.635740,-0.004021
2.583333,-0.173604,-0.355295,-0.006215,0.887996,0.263469,0.004732,0.849452,-0.036431,-0.000529,0.863634,0.620060,-0.005090
2.600000,-0.143581,-0.340050,-0.006230,0.886838,0.262383,0.004614,0.849199,-0.029746,-0.000543,0.861004,0.603706,-0.007014
2.616667,-0.113039,-0.324378,-0.006242,0.885210,0.261156,0.004486,0.848911,-0.023036,-0.000499,0.856559,0.586757,-0.010502
2.633333,-0.082096,-0.308357,-0.006251,0.883082,0.259796,0.004349,0.848590,-0.016319,-0.000358,0.850365,0.569298,-0.015471
2.650000,-0.050874,-0.292065,-0.006258,0.880430,0.258312,0.004206,0.848236,-0.011607,-0.000485,0.857672,0.551417,-0.006660
2.666667,-0.019499,-0.275573,-0.006259,0.877232,0.256788,0.004124,0.847861,-0.006757,-0.000641,0.830940,0.533271,-0.031606
2.683333,0.011908,-0.258966,-0.006260,0.873483,0.255249,0.004060,0.847479,-0.002405,-0.000028,0.803168,0.514976,-0.057314
2.700000,0.043222,-0.242340,-0.006256,0.869185,0.253747,0.004032,0.847100,0.004269,0.000745,0.763462,0.496684,-0.094681
2.716667,0.074320,-0.225778,-0.006243,0.864351,0.252313,0.004017,0.846734,0.010963,0.002027,0.714961,0.478525,-0.140581
2.733333,0.105078,-0.209362,-0.006209,0.859002,0.250968,0.004011,0.846388,0.018800,0.003779,0.671276,0.460616,-0.181419
2.750000,0.135375,-0.193170,-0.006150,0.853168,0.249750,0.004022,0.846072,0.029019,0.004836,0.664941,0.443093,-0.184678
2.766667,0.165093,-0.177280,-0.006075,0.846888,0.248661,0.004027,0.845788,0.034713,0.005526,0.653707,0.426062,-0.192631
2.783333,0.194112,-0.161769,-0.005993,0.840206,0.247704,0.004029,0.845537,0.039026,0.005181,0.652942,0.409630,-0.189929
2.800000,0.222320,-0.146710,-0.005915,0.833174,0.246892,0.004036,0.845325,0.045380,0.004769,0.654098,0.393915,-0.185152
2.816667,0.249604,-0.132164,-0.005848,0.825848,0.246220,0.004035,0.845151,0.052186,0.005063,0.645305,0.379005,-0.190195
2.833333,0.275858,-0.118184,-0.005797,0.818291,0.245685,0.004031,0.845013,0.059799,0.005630,0.632803,0.364981,-0.198849
2.850000,0.300976,-0.104820,-0.005759,0.810570,0.245282,0.004026,0.844912,0.068115,0.006046,0.621434,0.351919,-0.206307
2.866667,0.324861,-0.092113,-0.005734,0.802756,0.245007,0.004021,0.844846,0.077209,0.006149,0.613760,0.339877,-0.210040
2.883333,0.347418,-0.080095,-0.005720,0.794925,0.244849,0.004013,0.844812,0.085666,0.006059,0.608896,0.328896,-0.210972
2.900000,0.368558,-0.068796,-0.005712,0.787151,0.244799,0.004005,0.844807,0.093940,0.006038,0.605690,0.318999,-0.210290
2.916667,0.388197,-0.058238,-0.005708,0.779512,0.244843,0.003995,0.844829,0.103034,0.006267,0.601649,0.310191,-0.210521
2.933333,0.406259,-0.048438,-0.005704,0.772080,0.244970,0.003983,0.844874,0.112733,0.006630,0.596282,0.302458,-0.212195
2.950000,0.422671,-0.039410,-0.005699,0.764928,0.245166,0.003970,0.844937,0.122603,0.006994,0.590628,0.295768,-0.214305
2.966667,0.437369,-0.031169,-0.005699,0.758128,0.245419,0.003957,0.845016,0.132542,0.007314,0.585671,0.290076,-0.215901
2.983333,0.450295,-0.023719,-0.005702,0.751744,0.245717,0.003943,0.845107,0.142345,0.007595,0.581926,0.285317,-0.216499
3.000000,0.461398,-0.017058,-0.005704,0.745840,0.246049,0.003930,0.845206,0.151665,0.007859,0.579361,0.281410,-0.216162
3.016667,0.470634,-0.011184,-0.005706,0.740475,0.246402,0.003918,0.845311,0.160577,0.008120,0.577514,0.278269,-0.215379
3.033333,0.477966,-0.006084,-0.005711,0.735703,0.246767,0.003906,0.845417,0.169263,0.008360,0.575892,0.275796,-0.214668
3.050000,0.483367,-0.001726,-0.005716,0.731579,0.247133,0.003894,0.845524,0.177623,0.008554,0.574349,0.273873,-0.214202
3.066667,0.486814,0.001796,-0.005701,0.728116,0.247493,0.003883,0.845628,0.185460,0.008696,0.573038,0.272520,-0.213834
3.083333,0.488293,0.004572,-0.005692,0.725372,0.247839,0.003873,0.845727,0.192598,0.008779,0.572203,0.271580,-0.213346
3.100000,0.487800,0.006586,-0.005684,0.723368,0.248165,0.003864,0.845821,0.198856,0.008806,0.571959,0.271009,-0.212635
3.116667,0.485336,0.007837,-0.005679,0.722121,0.248466,0.003856,0.845907,0.204117,0.008772,0.572268,0.270770,-0.211745
3.133333,0.480910,0.008330,-0.005671,0.721645,0.248740,0.003849,0.845984,0.208383,0.008674,0.572956,0.270827,-0.210859
3.150000,0.474540,0.008068,-0.005659,0.721946,0.248983,0.003843,0.846053,0.211669,0.008511,0.573858,0.271169,-0.210141
3.166667,0.466252,0.007049,-0.005646,0.723020,0.249193,0.003838,0.846112,0.213927,0.008287,0.574894,0.271800,-0.209672
3.183333,0.456077,0.005269,-0.005633,0.724858,0.249369,0.003834,0.846162,0.215089,0.008007,0.576087,0.272743,-0.209423
3.200000,0.444057,0.002725,-0.005619,0.727442,0.249511,0.003832,0.846202,0.215090,0.007675,0.577510,0.274038,-0.209312
3.216667,0.430238,-0.000588,-0.005605,0.730747,0.249620,0.003830,0.846233,0.213889,0.007288,0.579205,0.275736,-0.209285
3.233333,0.414675,-0.004677,-0.005592,0.734741,0.249697,0.003828,0.846256,0.211481,0.006851,0.581164,0.277904,-0.209334
3.250000,0.397430,-0.009546,-0.005579,0.739386,0.249744,0.003827,0.846270,0.207902,0.006368,0.583351,0.280613,-0.209476
3.266667,0.378570,-0.015199,-0.005566,0.744636,0.249763,0.003827,0.846276,0.203180,0.005849,0.585749,0.283943,-0.209707
3.283333,0.358171,-0.021641,-0.005554,0.750440,0.249757,0.003828,0.846275,0.197340,0.005302,0.588380,0.287975,-0.209978
3.300000,0.336311,-0.028871,-0.005540,0.756743,0.249730,0.003829,0.846269,0.190409,0.004735,0.591308,0.292782,-0.210198
3.316667,0.313079,-0.036889,-0.005525,0.763481,0.249684,0.003831,0.846257,0.182429,0.004152,0.594591,0.298435,-0.210278
3.333333,0.288565,-0.045698,-0.005515,0.770588,0.249622,0.003832,0.846242,0.173461,0.003559,0.598280,0.305000,-0.210135
3.350000,0.262866,-0.055299,-0.005513,0.777991,0.249548,0.003834,0.846222,0.163585,0.002966,0.602397,0.312530,-0.209709
3.366667,0.236084,-0.065675,-0.005516,0.785617,0.249465,0.003837,0.846200,0.152892,0.002381,0.606964,0.321046,-0.208945
3.383333,0.208325,-0.076805,-0.005521,0.793395,0.249375,0.003839,0.846177,0.141487,0.001809,0.612003,0.330556,-0.207783
3.400000,0.179697,-0.088667,-0.005530,0.801246,0.249283,0.003842,0.846152,0.129479,0.001255,0.617547,0.341049,-0.206152
3.416667,0.150314,-0.101235,-0.005546,0.809096,0.249190,0.003844,0.846128,0.116994,0.000723,0.623625,0.352502,-0.203987
3.433333,0.120292,-0.114473,-0.005566,0.816870,0.249099,0.003847,0.846104,0.104167,0.000220,0.630260,0.364866,-0.201227
3.450000,0.089749,-0.128336,-0.005590,0.824495,0.249012,0.003850,0.846081,0.091143,-0.000248,0.637468,0.378083,-0.197820
3.466667,0.058806,-0.142776,-0.005616,0.831904,0.248931,0.003853,0.846059,0.078068,-0.000678,0.645266,0.392077,-0.193715
3.483333,0.027585,-0.157739,-0.005645,0.839030,0.248857,0.003856,0.846040,0.065097,-0.001068,0.653676,0.406767,-0.188858
3.500000,-0.003791,-0.173163,-0.005674,0.845816,0.248791,0.003859,0.846023,0.052366,-0.001413,0.662726,0.422062,-0.183193
3.516667,-0.035198,-0.188982,-0.005701,0.852207,0.248735,0.003862,0.846008,0.040010,-0.001712,0.672451,0.437866,-0.176656
3.533333,-0.066512,-0.205127,-0.005721,0.858158,0.248689,0.003865,0.845996,0.028135,-0.001960,0.682891,0.454081,-0.169186
3.550000,-0.097609,-0.221524,-0.005727,0.863631,0.248654,0.003867,0.845987,0.016824,-0.002158,0.694094,0.470606,-0.160715
3.566667,-0.128368,-0.238095,-0.005713,0.868597,0.248628,0.003870,0.845980,0.006126,-0.002305,0.706133,0.487343,-0.151155
3.583333,-0.158665,-0.254758,-0.005680,0.873033,0.248613,0.003873,0.845976,-0.003932,-0.002400,0.719107,0.504188,-0.140398
3.600000,-0.188382,-0.271425,-0.005635,0.876927,0.248607,0.003875,0.845975,-0.013349,-0.002436,0.733150,0.521039,-0.128301
3.616667,-0.217402,-0.288010,-0.005590,0.880270,0.248611,0.003878,0.845976,-0.022134,-0.002407,0.748489,0.537799,-0.114634
3.633333,-0.245610,-0.304430,-0.005553,0.883065,0.248624,0.003881,0.845979,-0.030296,-0.002306,0.765424,0.554376,-0.099099
3.650000,-0.272894,-0.320598,-0.005527,0.885325,0.248648,0.003886,0.845986,-0.037819,-0.002123,0.784379,0.570682,-0.081276
3.666667,-0.299148,-0.336434,-0.005512,0.887071,0.248683,0.003892,0.845995,-0.044652,-0.001848,0.805824,0.586632,-0.060709
3.683333,-0.324266,-0.351856,-0.005506,0.888332,0.248733,0.003903,0.846007,-0.050730,-0.001472,0.829850,0.602152,-0.037320
3.700000,-0.348151,-0.366786,-0.005509,0.889142,0.248806,0.003923,0.846025,-0.056147,-0.001017,0.854765,0.617171,-0.012819
3.716667,-0.370708,-0.381148,-0.005516,0.889543,0.248914,0.003959,0.846051,-0.061463,-0.000598,0.874588,0.631632,0.006791
3.733333,-0.391848,-0.394871,-0.005525,0.889579,0.249075,0.004018,0.846088,-0.067433,-0.000409,0.880219,0.645483,0.012386
3.750000,-0.411487,-0.407892,-0.005536,0.889301,0.249306,0.004100,0.846142,-0.074031,-0.000516,0.870488,0.658684,0.002767
3.766667,-0.429549,-0.420160,-0.005549,0.888759,0.249622,0.004200,0.846216,-0.080283,-0.000699,0.858610,0.671203,-0.008878
3.783333,-0.445961,-0.431629,-0.005562,0.888007,0.250036,0.004312,0.846315,-0.085327,-0.000676,0.858250,0.683010,-0.008910
3.800000,-0.460659,-0.442251,-0.005574,0.887096,0.250555,0.004432,0.846442,-0.089453,-0.000467,0.866121,0.694069,-0.000648
3.816667,-0.473585,-0.451983,-0.005588,0.886078,0.251178,0.004552,0.846594,-0.093413,-0.000329,0.868737,0.704341,0.002401
3.833333,-0.484688,-0.460789,-0.005603,0.885003,0.251898,0.004671,0.846770,-0.097283,-0.000348,0.863740,0.713786,-0.002147
3.850000,-0.493924,-0.468643,-0.005621,0.883918,0.252711,0.004786,0.846969,-0.100515,-0.000352,0.860778,0.722375,-0.004665
3.866667,-0.501256,-0.475520,-0.005647,0.882865,0.253608,0.004895,0.847189,-0.102973,-0.000258,0.863168,0.730076,-0.001859
3.883333,-0.506657,-0.481391,-0.005677,0.881892,0.254578,0.004996,0.847425,-0.104975,-0.000180,0.864492,0.736852,-0.000167
3.900000,-0.510104,-0.486236,-0.005704,0.881037,0.255606,0.005089,0.847675,-0.106610,-0.000174,0.862448,0.742670,-0.001908
3.916667,-0.511583,-0.490043,-0.005731,0.880329,0.256675,0.005171,0.847932,-0.107682,-0.000161,0.861406,0.747500,-0.002725
3.933333,-0.511090,-0.492800,-0.005757,0.879793,0.257771,0.005244,0.848195,-0.108155,-0.000112,0.862484,0.751317,-0.001510
3.950000,-0.508625,-0.494501,-0.005784,0.879447,0.258876,0.005306,0.848457,-0.108157,-0.000082,0.862803,0.754095,-0.001149
3.966667,-0.504200,-0.495139,-0.005811,0.879300,0.259970,0.005357,0.848715,-0.107705,-0.000081,0.862094,0.755811,-0.001913
3.983333,-0.497830,-0.494715,-0.005840,0.879357,0.261037,0.005398,0.848963,-0.106734,-0.000074,0.862191,0.756447,-0.001969
4.000000,-0.489541,-0.493230,-0.005869,0.879615,0.262060,0.005428,0.849199,-0.105263,-0.000062,0.862912,0.755987,-0.001495
4.016667,-0.479367,-0.490688,-0.005901,0.880065,0.263020,0.005447,0.849419,-0.103344,-0.000065,0.863176,0.754416,-0.001566
4.033333,-0.467347,-0.487096,-0.005934,0.880689,0.263902,0.005457,0.849617,-0.100979,-0.000080,0.863285,0.751727,-0.001869
4.050000,-0.453528,-0.482467,-0.005971,0.881465,0.264691,0.005456,0.849794,-0.098158,-0.000094,0.863799,0.747915,-0.001830
4.066667,-0.437965,-0.476816,-0.006008,0.882358,0.265372,0.005446,0.849944,-0.094907,-0.000113,0.864428,0.742983,-0.001722
4.083333,-0.420720,-0.470155,-0.006039,0.883347,0.265934,0.005426,0.850066,-0.091251,-0.000138,0.864851,0.736930,-0.001855
4.100000,-0.401860,-0.462509,-0.006070,0.884386,0.266366,0.005397,0.850158,-0.087202,-0.000164,0.865249,0.729769,-0.002023
4.116667,-0.381460,-0.453906,-0.006100,0.885431,0.266659,0.005359,0.850219,-0.082768,-0.000194,0.865749,0.721516,-0.002076
4.133333,-0.359601,-0.444378,-0.006115,0.886427,0.266806,0.005312,0.850246,-0.077977,-0.000228,0.866206,0.712195,-0.002130
4.150000,-0.336369,-0.433947,-0.006127,0.887352,0.266801,0.005256,0.850240,-0.072844,-0.000256,0.866501,0.701822,-0.002295
4.166667,-0.311855,-0.422672,-0.006134,0.888118,0.266640,0.005191,0.850198,-0.067407,-0.000288,0.866667,0.690447,-0.002491
4.183333,-0.286156,-0.410583,-0.006142,0.888702,0.266321,0.005117,0.850121,-0.061665,-0.000324,0.866702,0.678096,-0.002710
4.200000,-0.259374,-0.397741,-0.006156,0.889031,0.265843,0.005034,0.850009,-0.055668,-0.000368,0.866543,0.664825,-0.002977
4.216667,-0.231615,-0.384207,-0.006175,0.889052,0.265208,0.004943,0.849860,-0.049437,-0.000420,0.866082,0.650692,-0.003374
4.233333,-0.202987,-0.370037,-0.006196,0.888721,0.264418,0.004842,0.849676,-0.043010,-0.000476,0.865184,0.635751,-0.004015
4.250000,-0.173604,-0.355295,-0.006215,0.887996,0.263476,0.004732,0.849457,-0.036428,-0.000529,0.863635,0.620066,-0.005091
4.266667,-0.143581,-0.340050,-0.006230,0.886838,0.262387,0.004614,0.849202,-0.029745,-0.000543,0.861001,0.603709,-0.007019
4.283333,-0.113039,-0.324378,-0.006241,0.885210,0.261157,0.004486,0.848914,-0.023036,-0.000499,0.856555,0.586757,-0.010507
4.300000,-0.082096,-0.308357,-0.006251,0.883082,0.259794,0.004349,0.848592,-0.016319,-0.000359,0.850366,0.569295,-0.015470
4.316667,-0.050874,-0.292064,-0.006258,0.880430,0.258307,0.004206,0.848237,-0.011565,-0.000488,0.857686,0.551412,-0.006647
4.333333,-0.019499,-0.275572,-0.006259,0.877232,0.256781,0.004124,0.847862,-0.006714,-0.000643,0.830934,0.533264,-0.031613
4.350000,0.011908,-0.258966,-0.006259,0.873483,0.255241,0.004061,0.847479,-0.002333,-0.000029,0.803136,0.514967,-0.057345
4.366667,0.043222,-0.242339,-0.006255,0.869185,0.253737,0.004032,0.847100,0.004372,0.000741,0.763431,0.496674,-0.094712
4.383333,0.074320,-0.225778,-0.006243,0.864351,0.252301,0.004017,0.846734,0.011097,0.002024,0.714910,0.478513,-0.140633
4.400000,0.105078,-0.209362,-0.006209,0.859002,0.250956,0.004011,0.846387,0.018902,0.003782,0.671229,0.460604,-0.181465
4.416667,0.135375,-0.193170,-0.006150,0.853168,0.249737,0.004022,0.846071,0.029087,0.004844,0.664887,0.443081,-0.184732
4.433333,0.165093,-0.177280,-0.006075,0.846888,0.248648,0.004027,0.845787,0.034751,0.005531,0.653675,0.426049,-0.192662
4.450000,0.194112,-0.161769,-0.005993,0.840206,0.247691,0.004029,0.845536,0.039041,0.005181,0.652921,0.409618,-0.189950
4.466667,0.222320,-0.146710,-0.005915,0.833174,0.246880,0.004036,0.845324,0.045368,0.004765,0.654095,0.393904,-0.185154
4.483333,0.249604,-0.132164,-0.005848,0.825848,0.246209,0.004035,0.845149,0.052154,0.005059,0.645313,0.378994,-0.190186
4.500000,0.275858,-0.118184,-0.005797,0.818291,0.245675,0.004031,0.845012,0.059749,0.005629,0.632822,0.364971,-0.198829
4.516667,0.300976,-0.104820,-0.005759,0.810570,0.245273,0.004026,0.844911,0.068061,0.006045,0.621452,0.351910,-0.206288
4.533333,0.324861,-0.092113,-0.005734,0.802756,0.244999,0.004021,0.844844,0.077156,0.006147,0.613777,0.339869,-0.210023
4.550000,0.347418,-0.080095,-0.005720,0.794925,0.244842,0.004014,0.844810,0.085613,0.006055,0.608910,0.328888,-0.210958
4.566667,0.368558,-0.068796,-0.005712,0.787151,0.244793,0.004005,0.844806,0.093892,0.006033,0.605699,0.318993,-0.210280
4.583333,0.388197,-0.058238,-0.005708,0.779511,0.244838,0.003995,0.844828,0.102994,0.006263,0.601656,0.310186,-0.210514
4.600000,0.406259,-0.048438,-0.005704,0.772080,0.244966,0.003983,0.844873,0.112698,0.006627,0.596289,0.302454,-0.212187
4.616667,0.422671,-0.039410,-0.005699,0.764929,0.245163,0.003970,0.844937,0.122575,0.006992,0.590637,0.295764,-0.214296
4.633333,0.437369,-0.031169,-0.005699,0.758128,0.245417,0.003957,0.845016,0.132521,0.007312,0.585675,0.290073,-0.215897
4.650000,0.450295,-0.023719,-0.005701,0.751744,0.245716,0.003943,0.845107,0.142330,0.007593,0.581929,0.285316,-0.216496
4.666667,0.461398,-0.017058,-0.005704,0.745840,0.246048,0.003931,0.845206,0.151656,0.007858,0.579360,0.281410,-0.216163
4.683333,0.470634,-0.011184,-0.005706,0.740475,0.246402,0.003918,0.845311,0.160574,0.008120,0.577514,0.278269,-0.215379
4.700000,0.477966,-0.006084,-0.005711,0.735703,0.246768,0.003906,0.845418,0.169261,0.008360,0.575893,0.275796,-0.214667
4.716667,0.483367,-0.001726,-0.005716,0.731579,0.247134,0.003894,0.845525,0.177624,0.008554,0.574351,0.273874,-0.214201
4.733333,0.486814,0.001792,-0.005699,0.728115,0.247494,0.003883,0.845629,0.185462,0.008696,0.573041,0.272527,-0.213831
4.750000,0.488293,0.004573,-0.005691,0.725372,0.247841,0.003873,0.845728,0.192602,0.008778,0.572205,0.271581,-0.213345
4.766667,0.487800,0.006588,-0.005683,0.723367,0.248167,0.003864,0.845821,0.198860,0.008805,0.571961,0.271011,-0.212634
4.783333,0.485336,0.007838,-0.005678,0.722121,0.248469,0.003856,0.845907,0.204120,0.008771,0.572267,0.270772,-0.211747
4.800000,0.480910,0.008331,-0.005670,0.721645,0.248743,0.003849,0.845985,0.208387,0.008674,0.572957,0.270829,-0.210858
4.816667,0.474540,0.008069,-0.005659,0.721946,0.248985,0.003843,0.846054,0.211671,0.008511,0.573859,0.271171,-0.210140
4.833333,0.466252,0.007049,-0.005646,0.723020,0.249195,0.003838,0.846113,0.213930,0.008287,0.574894,0.271802,-0.209673
4.850000,0.456077,0.005270,-0.005633,0.724858,0.249371,0.003834,0.846163,0.215090,0.008007,0.576089,0.272745,-0.209421
4.866667,0.444057,0.002725,-0.005619,0.727442,0.249514,0.003832,0.846203,0.215090,0.007674,0.577509,0.274040,-0.209313
4.883333,0.430238,-0.000588,-0.005605,0.730747,0.249622,0.003829,0.846234,0.213888,0.007288,0.579206,0.275738,-0.209284
4.900000,0.414675,-0.004677,-0.005591,0.734741,0.249699,0.003828,0.846256,0.211482,0.006851,0.581163,0.277905,-0.209336
4.916667,0.397430,-0.009546,-0.005579,0.739386,0.249746,0.003827,0.846270,0.207903,0.006368,0.583351,0.280615,-0.209476
4.933333,0.378570,-0.015199,-0.005566,0.744636,0.249764,0.003827,0.846276,0.203182,0.005849,0.585751,0.283944,-0.209705
4.950000,0.358171,-0.021640,-0.005553,0.750441,0.249759,0.003828,0.846276,0.197343,0.005303,0.588384,0.287975,-0.209974
4.966667,0.336311,-0.028870,-0.005539,0.756743,0.249731,0.003829,0.846269,0.190414,0.004735,0.591311,0.292782,-0.210195
4.983333,0.313079,-0.036888,-0.005525,0.763482,0.249685,0.003830,0.846257,0.182434,0.004152,0.594592,0.298435,-0.210278
